AÑO_INICIO,NOMBRE,LAT,LNG,DESCRIPCION,ENTORNO,MONTO_CONTRATO,ETAPA,TIPO,COMUNA,JURISDICCION,MANO_OBRA,PORCENTAJE_AVANCE,ID,ETAPA_DETALLE,AREA_RESPONSABLE,BARRIO,CALLE_1,SECCION,MANZANA,PARCELA,DIRECCION,FECHA_INICIO,FECHA_FIN,PLAZO_MESES,IMAGEN_1,IMAGEN_2,IMAGEN_3,IMAGEN_4,LICITACION_OFERTA_EMPRESA,LICITACION_ANIO,BENEFICIARIOS,COMPROMISO,LINK_INTERNO,PLIEGO_DESCARGA,
2018,Obra 104 CONJUNTO 7 - B° PEDREGAL SECTOR 1 - 40 VIV.- DPTO. CHIMBAS - ADICIONAL REJAS,-31.018122436546571142022233627,-68.429803300805899060754063012,,VIVIENDA/HABITAT,863823.87,Finalizada,MEJORAMIENTO DE VIVIENDAS,,Chimbas,,100,3083,70.Finalizado,Instituto Provincial de la Vivienda,,,,,,,01/10/2018,29/01/2019,4,,,,,SENCO  S.R.L.,2018,,,,,
2018,Obra 68 EJECUCIÓN DE 110 PASANTES VEHICULARES EN BARRIO VALLE GRANDE - SECTOR 5 - 110 VIVIENDAS,-29.985249259144201079219436571,-69.004078085210010160476766541,,VIVIENDA/HABITAT,834853.8,Finalizada,OBRAS D EINFRAESTRUCTURA Y COMPLEMENTARIAS,,Rawson,,100,2931,70.Finalizado,Instituto Provincial de la Vivienda,,,,,,,01/10/2018,31/10/2018,1,,,,,VALDIVIESO Y DEBANDI  S.R.L.,2018,,,,,
2018,Obra 207 LATERACION Nº 01 - CONST. NUEVO EDIFICIO ESCUELA CARLOS VERGARA - SIXTO SALINA DE RIVERA,-30.69464917400508864084065883,-68.794200549958821666287607504,,ARQUITECTURA,685025.1,En ejecución,EDIFICIOS EDUCATIVOS,,Pocito,,17.71,3258,40.En Ejecución,Dirección de Arquitectura,,,,,,,01/03/2018,01/11/2020,33,,,,,PERFIL  S.R.L.,2017,,,,,
2018,Obra 61 PASANTES VEHICULARES - Bº RAWSON - CONJUNTO 4 - 74 VIV. - DPTO. RAWSON,-31.187503742326842286785282572,-69.264051596439214038737726026,,VIVIENDA/HABITAT,561628.92,Finalizada,OBRAS D EINFRAESTRUCTURA Y COMPLEMENTARIAS,,Rawson,,100,2921,70.Finalizado,Instituto Provincial de la Vivienda,,,,,,,14/09/2018,13/11/2018,2,,,,,SENDA  S.R.L.,2017,,,,,
2018,Obra 70 EJECUCIÓN DE 62 PASANTES VEHICULARES EN Bº PROGRESO - 62 VIVIENDAS,-30.090840878999610209890575289,-68.205321030657357529507661648,,VIVIENDA/HABITAT,470554.25,Finalizada,OBRAS D EINFRAESTRUCTURA Y COMPLEMENTARIAS,,Villa Krause,,100,2941,70.Finalizado,Instituto Provincial de la Vivienda,,,,,,,16/10/2018,15/11/2018,1,,,,,VALDIVIESO Y DEBANDI  S.R.L.,2017,,,,,
2018,Obra 62 Bº CAPITAL - CONJUNTO 1 - 42 DPTOS. - ADICIONAL GARITA DE VIGILANCIA Y PAÑOL DE LIMPIEZA,-31.867050157537173070767864899,-68.642812089024637811146220747,,VIVIENDA/HABITAT,308178.01,Finalizada,OBRAS D EINFRAESTRUCTURA Y COMPLEMENTARIAS,,CAPITAL,,100,2913,70.Finalizado,Instituto Provincial de la Vivienda,,,,,,,13/09/2018,13/10/2018,1,,,,,SENDA  S.R.L.,2016,,,,,
2018,Obra 170 CIRCUITO FIORITO - SARMIENTO - ETAPA I - ADENDA,-31.736685173947882952310314954,-68.72957586613297267070398934,,VIALIDAD,-8324056.49,En ejecución,Arquitectura,,Media Agua,,52.31,3193,40.En Ejecución,Dirección Provincial de Vialidad,,,,,,,11/10/2018,03/04/2020,18,,,,,CONSTRUCCIONES IVICA Y ANTONIO DUMANDZIC  S.A,2018,,,,,
2017,Obra 7 CONJUNTO 6 - Bº SANTA MARIA - SECTOR 6 - 118 VIVIENDAS,-31.603674155408429690916069689,-68.190094208912995326015151804,,VIVIENDA/HABITAT,107362316.8,Finalizada,VIVIENDA NUEVA,,Chimbas,,100,2443,70.Finalizado,Instituto Provincial de la Vivienda,,,,,,,15/05/2017,19/02/2019,22,,,,,MAPAL  S.A.C.I.A.,2017,,,,,
2017,Obra 13 CONJUNTO 4 - Bº SANTA MARIA - SECTOR 4 - 106 VIVIENDAS,-31.841221430830783601728005865,-69.133894714782638667151994856,,VIVIENDA/HABITAT,92837466.61,Finalizada,VIVIENDA NUEVA,,Chimbas,,100,2438,70.Finalizado,Instituto Provincial de la Vivienda,,,,,,,15/05/2017,06/12/2018,19,,,,,SIGMA  S.A,2017,,,,,
2017,Obra 50 SEXTO PLAN 2000 CUADRAS -PAVIMENTACION Y REPAVIMENTACION DE CALLES MUNICIPALES GRUPO VII,-31.817642162016659973424398436,-68.732519048505824999156528177,,VIALIDAD,73647536.87,En ejecución,Arquitectura,,Rawson,,32.34,2885,40.En Ejecución,Dirección Provincial de Vialidad,,,,,,,24/01/2017,24/01/2018,12,,,,,MAPAL  S.A.C.I.A.,1899,,,,,
2017,Obra 15 Bº PISMANTA III - 68 VIVIENDAS,-31.276125953942180104337502122,-69.320861222011441266153073653,,VIVIENDA/HABITAT,68476248.11,En ejecución,VIVIENDA NUEVA,,San José de Jáchal,,97.1,2464,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,18/04/2017,08/10/2019,30,,,,,SUYAI  S.R.L.,2017,,,,,
2017,Obra 11 ´AMPLIACIÓN. REFUNCIONALIZACIÓN Y REFACCIÓN DE LA ESC. AGROTÉCNICA DE ZONDA´,-30.985166477428483060193972963,-68.57574031026997163435549669,,ARQUITECTURA,62805405.43,En ejecución,EDIFICIOS EDUCATIVOS,,Zonda,,,2593,40.En Ejecución,Dirección de Infraestructura Escolar,,,,,,,02/01/2017,26/06/2018,18,,,,,TERUSI CONSTRUCCIONES  S.A,2016,,,,,
2017,Obra 92 MANTENIMIENTO ESPACIOS VERDES Y SISTEMA RIEGO AV. CIRCUNVALACIÓN (RENGLÓN 1),-30.196658765615963847785035856,-68.188803569082750678501156372,,ARQUITECTURA,61820931.29,En ejecución,ESPACIOS DE PROTECCION /CONSERVACION AMBIENTAL,,CAPITAL,,78.63,2887,40.En Ejecución,Dirección Provincial de Espacios Verdes,,,,,,,01/09/2017,16/08/2020,36,,,,,PERFIL  S.R.L.,2017,,,,,
2017,Obra 54 SEXTO PLAN 2000 CUADRAS -PAVIMENTACION Y REPAVIMENTACION DE CALLES MUNICIPALES- GRUPO III,-30.870935018188770448617823563,-68.456334319363247384491804729,,VIALIDAD,59840737.6,En ejecución,Arquitectura,,Albardon,,36.28,2700,40.En Ejecución,Dirección Provincial de Vialidad,,,,,,,12/12/2017,12/12/2018,12,,,,,DUMANDZIC HNOS  S.A,2017,,,,,
2017,Obra 24 Bº SUTIAGA - 69 VIVIENDAS,-31.721204369241689860126268631,-67.717153250064004430637125704,,VIVIENDA/HABITAT,56187063.3,En ejecución,VIVIENDA NUEVA,,Rivadavia,,99.66,2548,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,01/12/2017,20/12/2019,25,,,,,ING. JULIO NACUSI CONSTRUCCIONES  S.R.L.,2016,,,,,
2017,Obra 10 Ampliación. Refacción y Refuncionalización de la Esc. Fray J. Sta Maria de Oro - Colegio Provincial de Concepción, CENS Nº 74 y Gabinete Técnico Interdisciplinario de Educación.,-30.394996383161905277258260188,-69.36415649891825878197567841,,ARQUITECTURA,35178437.28,En ejecución,EDIFICIOS EDUCATIVOS,,Capital,,,2547,40.En Ejecución,Dirección de Infraestructura Escolar,,,,,,,02/01/2017,27/04/2018,16,,,,,BILBAO CONSTRUCCIONES  S.R.L.,1899,,,,,
2017,Obra 6 BARRIO SMATA AMPLIACION - 35 VIV.,-31.181261787607582286835296486,-67.913440377795479418162074763,,VIVIENDA/HABITAT,29704890.79,En ejecución,VIVIENDA NUEVA,,Santa Lucía,,99,2418,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,01/11/2017,10/01/2019,15,,,,,FOJO. DARIO MANUEL,2016,,,,,
2017,Obra 91 MANTENIMIENTO ESPACIOS VERDES Y SISTEMA RIEGO ACCESO SURRENGLÓN 2,-30.266571107037882017300699611,-67.703942491134204796538768397,,ARQUITECTURA,28642550.86,En ejecución,ESPACIOS DE PROTECCION /CONSERVACION AMBIENTAL,,Capital,,77.85,2886,40.En Ejecución,Dirección Provincial de Espacios Verdes,,,,,,,01/09/2017,16/08/2020,36,,,,,TERUSI CONSTRUCCIONES  S.A,2017,,,,,
2017,Obra 29 CONSTRUCCION Y REMODELACION ESCUELA ANTENOR FLORES VIDAL,-31.298358649782037273549174361,-68.780075922750598526099357678,,ARQUITECTURA,19775118.91,Finalizada,EDIFICIOS EDUCATIVOS,,Jachal,,100,2847,70.Finalizado,Dirección de Arquitectura,,,,,,,01/11/2017,22/08/2019,22,,,,,MILIAR  S.R.L.,2017,,,,,
2017,Obra 199 ALTERACIONES AL CONTRATO Nº1 - CONSTRUCCION Y REMODELACION ESCUELA ANTENOR FLORES VIDAL,-30.428283463854914584679086644,-68.826325377903059998136733191,,ARQUITECTURA,1370593.72,Finalizada,EDIFICIOS EDUCATIVOS,,Jachal,,100,3253,70.Finalizado,Dirección de Arquitectura,,,,,,,01/11/2017,23/08/2019,22,,,,,MILIAR  S.R.L.,2017,,,,,
2017,Obra 177 MANTENIMEINTO ESPACIOS VERDES Y SISTEMA DE RIEGO AV. CIRCUNVALACION - ADENDA 1,-30.82852656474550547578102536,-68.321029222921619464291715094,,ARQUITECTURA,945551.59,Finalizada,ESPACIOS DE PROTECCION /CONSERVACION AMBIENTAL,,Capital,,100,3213,70.Finalizado,Dirección Provincial de Espacios Verdes,,,,,,,01/09/2017,16/08/2020,36,,,,,PERFIL  S.R.L.,2017,,,,,
2016,Obra 86 Centro Cultural y Deportivo Ex Bodega La Superiora,-30.882490839653522162339648537,-68.256728453349770682075477384,,ARQUITECTURA,165250451.28,En ejecución,INRAESTRUCTURA RECREATIVA Y CULTURAL,,Rawson,,93.94,2944,40.En Ejecución,Dirección de Arquitectura,,,,,,,03/10/2016,31/01/2020,41,,,,,PERFIL SRL - INGENIERO CESAR BORREGO SRL  U.T.E.,2016,,,,,
2016,Obra 20 B° RIVADAVIA - CONJUNTO 4 - 38 VIVIENDAS,-29.885480715522814856761819903,-68.182391832306445226745774938,,VIVIENDA/HABITAT,23094690.06,En ejecución,VIVIENDA NUEVA,,Rivadavia,,98.92,2572,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,14/10/2016,14/06/2019,32,,,,,SUYAI  S.R.L.,2017,,,,,
2015,Obra 176 TRANSFORMACION EN AUTOVIA RUTA NACIONAL 40,-31.267927742658350072130622014,-69.012905710974057903625113177,,VIALIDAD,699457795.89,En ejecución,OBRAS VIALES DE CONSTRUCCION (OBRA NUEVA),,Capital,,51.45,3211,40.En Ejecución,Dirección Provincial de Vialidad,,,,,,,25/09/2015,25/02/2020,54,,,,,MAPAL S.A.C.I.A. Y CONSTRUCCIONES IVICA Y ANTONIO DUMANDZIC S.A.  U.T.E.,2015,,,,,
2015,Obra 200 TRANSFORMACION EN AUTOVIA RUTA NACIONAL Nº 40 - ADDENDA 1,-29.686838146413215106797648876,-69.072855381102267752307718946,,VIALIDAD,181379385.39,En ejecución,OBRAS VIALES DE CONSTRUCCION (OBRA NUEVA),,Capital,,41.14,3237,40.En Ejecución,Dirección Provincial de Vialidad,,,,,,,25/09/2015,25/02/2020,54,,,,,MAPAL S.A.C.I.A. Y CONSTRUCCIONES IVICA Y ANTONIO DUMANDZIC S.A.  U.T.E.,2015,,,,,
2015,Obra 85 AMPLIACION HOSPITAL DR. MARCIAL QUIROGA,-30.062298787239661094604852749,-68.248881894509303649532115638,,ARQUITECTURA,135787857.75,En ejecución,EDIFICIOS PARA LA SALUD,,Rivadavia,,62.89,3049,40.En Ejecución,Dirección de Arquitectura,,,,,,,01/12/2015,01/11/2020,60,,,,,ING. JULIO NACUSI CONSTRUCCIONES  S.R.L.,2014,,,,,
